COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_TO_OTHERS_EXPENSE,OFFICE_EXPENSE,PERSONAL_SUSTENANCE_EXPENSE,PUBLIC_EDUCATION_EXPENSE,OTHER_EXPENSES,TOTAL_EXPENSES,CLIENT_ID,CLIENT_NAME,CREATED_DATE
2926606833,01/01/2018,03/31/2018,4195,TIMOTHY,K.,HINCHMAN,3102.50,0.00,0.00,0.00,0.00,3102.50,2417311969,MCDONALD'S CORPORATION,04/02/2018
3284469736,04/01/2016,06/30/2016,4082,THOMAS,E,LIVINGSTON,0.00,0.00,1000.00,0.00,0.00,1000.00,3994750450,CSX CORPORATION,07/18/2016
1763221495,01/01/2014,03/31/2014,3959,B. JOHN,,BISIO,0.00,0.00,854.26,0.00,0.00,854.26,1258484110,"WAL-MART STORES, INC.",04/15/2014
433811426,04/01/2018,06/30/2018,20222,MATTHEW,,GLIBBERY,0.00,0.00,585.11,0.00,0.00,585.11,915050126,SAP PUBLIC SERVICES,07/05/2018
2339359260,10/01/2018,12/31/2018,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,14.00,0.00,0.00,14.00,128615183,NPL CONSTRUCTION CO.,01/11/2019
2245135624,04/01/2017,06/30/2017,5127,PAT,,DOERR,0.00,100.00,150.00,150.00,100.00,490.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,07/18/2017
2371016607,04/01/2023,06/30/2023,4116,JEROME,S,SCHAIN,0.00,0.00,0.00,0.00,0.00,106.00,3620005214,NOVAK CONSTRUCTION COMPANY,07/17/2023
269266460,10/01/2019,12/31/2019,23621,JONATHAN,,HART,0.00,0.00,952.56,0.00,0.00,952.56,3890950930,CROWN CASTLE,01/15/2020
1944740605,04/01/2016,06/30/2016,3836,JOHN,A,DOERRER,0.00,222.00,0.00,0.00,222.00,222.00,864277021,VIA TRANSPORTATION INC,07/12/2016
3710136825,01/01/2017,03/31/2017,6523,JOSH,A,MOSKOWITZ,0.00,0.00,219.14,0.00,0.00,219.14,764012316,CAR2GO N.A. LLC,05/01/2017
1489862058,07/01/2015,09/30/2015,4082,THOMAS,E,LIVINGSTON,0.00,0.00,420.00,0.00,0.00,420.00,3994750450,CSX CORPORATION,10/20/2015
1410152584,01/01/2014,03/31/2014,4152,PATRICIA,,HOLDEN,0.00,0.00,148.06,0.00,0.00,148.06,2123248990,BANK OF AMERICA CORPORATION,04/17/2014
943637908,04/01/2019,06/30/2019,23424,MARGARET,,HOULIHAN SMITH,0.00,0.00,0.00,0.00,0.00,1000.00,3708220024,UNITED AIRLINES,12/16/2019
2106775993,07/01/2017,09/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,2981854714,SPIRO ARSENIS,10/20/2017
3181330571,04/01/2023,06/30/2023,25138,JORDAN,,POWELL,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/17/2023
2996341937,10/01/2023,12/31/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,61.71,4000151683,C&G PROPERTY INVESTMENTS LLC,01/18/2024
2187518994,07/01/2018,09/30/2018,22321,JONATHAN,P,LELEU,0.00,0.00,50.00,0.00,0.00,50.00,3438976761,"TEXAS WIZ, LLC",10/05/2018
3934284333,07/01/2018,09/30/2018,13781,ZACH,A,KOUTSKY,0.00,350.00,300.00,5000.00,350.00,5650.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,10/10/2018
2480458088,10/01/2023,12/31/2023,13202,TYLER,,MANIC,500.00,0.00,0.00,99.16,0.00,599.16,2293260677,"PEERLESS DEVELOPMENT, LLC - 1870 MILWAUKEE",01/18/2024
4147815779,04/01/2016,06/30/2016,5127,PAT,,DOERR,0.00,54.00,124.00,0.00,54.00,268.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,07/20/2016
2725879478,07/01/2023,09/30/2023,15501,DAVID,M.,GROSS,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/17/2023
2218480763,04/01/2019,06/30/2019,24022,ANYA,,MALKOV,0.00,0.00,278.00,0.00,0.00,278.00,3390304522,"AMAZON.COM SERVICES, INC.",07/05/2019
3468194101,10/01/2019,12/31/2019,16021,ZACK,,KARTAK,0.00,0.00,247.03,0.00,0.00,247.03,798305379,TARGET CORPORATION,01/15/2020
1415236674,04/01/2021,06/30/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,150.00,3021724279,"SEMCO REALTY GROUP, LLC",01/11/2022
3333427750,10/01/2021,12/31/2021,3996,DONOVAN,W,PEPPER,15000.00,0.00,100.00,0.00,0.00,15200.00,4244390342,WALGREEN CO.,01/11/2022
3965226255,01/01/2014,03/31/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,2486810242,ILLINOIS SIGN ASSOC.,07/31/2014
559728685,10/01/2023,12/31/2023,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,29.86,3620005214,NOVAK CONSTRUCTION COMPANY,01/18/2024
365386837,07/01/2023,09/30/2023,28261,MICHAEL,,CONNELLY,0.00,0.00,13.50,0.00,0.00,13.50,155426226,CROWN CASTLE,10/17/2023
2695075404,10/01/2019,12/31/2019,9601,ROGER,H,BICKEL,0.00,0.00,10.00,0.00,0.00,10.00,1335955274,"PAYPAL, INC.",01/13/2020
1877150658,04/01/2023,06/30/2023,25323,JULIE,,DWORKIN,0.00,180.00,374.00,0.00,180.00,554.00,440280861,CHICAGO COALITION FOR THE HOMELESS,07/17/2023
1121015746,10/01/2015,12/31/2015,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,892.50,2132330514,RELATED MIDWEST,01/20/2016
281246567,01/01/2016,03/31/2016,13961,MARIA,,AROSTEGUY,0.00,0.00,17.00,0.00,0.00,17.00,244384305,KPMG LLP,04/05/2016
1722342563,01/01/2017,03/31/2017,4195,TIMOTHY,K.,HINCHMAN,0.00,0.00,0.00,0.00,0.00,16.28,2417311969,MCDONALD'S CORPORATION,04/04/2017
2523139857,07/01/2018,09/30/2018,5127,PAT,,DOERR,50.00,50.00,125.00,100.00,50.00,475.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,10/17/2018
974471758,10/01/2014,12/31/2014,4195,TIMOTHY,K.,HINCHMAN,0.00,0.00,0.00,0.00,0.00,7.68,2417311969,MCDONALD'S CORPORATION,12/23/2014
3588741532,07/01/2014,09/30/2014,8681,KATHERINE,B.,LEWIS,0.00,0.00,215.00,0.00,0.00,215.00,1401592122,CHEMFREE,10/02/2014
2851347641,10/01/2016,12/31/2016,12901,HOLLY,,COOPER,0.00,0.00,298.33,0.00,0.00,298.33,2627841836,"XEROX BUSINESS SERVICES, LLC",01/13/2017
3189331637,04/01/2023,06/30/2023,9082,JOSEPH,E,PILEWSKI,0.00,75.00,0.00,0.00,75.00,75.00,3592723611,MANUFACTURING RENAISSANCE,07/17/2023
156903069,04/01/2017,06/30/2017,17301,WILLIAM,,BURNS,0.00,0.00,290.53,0.00,0.00,290.53,1386618973,"AIRBNB, INC.",07/19/2017
3452395110,01/01/2018,03/31/2018,10821,JAMES,R,WATSON,0.00,0.00,250.00,0.00,0.00,1000.00,2781429364,AMERICAN PETROLEUM INSTITUTE,04/05/2018
3396813724,04/01/2018,06/30/2018,3836,JOHN,A,DOERRER,0.00,152.00,0.00,0.00,152.00,152.00,2286418664,MCDONALD'S CORPORATION,07/02/2018
2613227974,01/01/2018,03/31/2018,4293,DAVID,J,MEHIGAN,0.00,0.00,600.00,0.00,0.00,600.00,152708578,"RAYMOND JAMES & ASSOC., INC.",04/02/2018
2939743571,10/01/2017,12/31/2017,16921,STEPHEN,,JOHNSON,0.00,0.00,26.00,0.00,0.00,26.00,2148425495,AMERICAN AIRLINES,01/03/2018
2898665800,07/01/2014,09/30/2014,3836,JOHN,A,DOERRER,0.00,510.00,0.00,0.00,510.00,510.00,563961300,AMERICAN PETROLIUM INSTITUTE,10/08/2014
3094305283,07/01/2019,09/30/2019,15641,TANYA,,ROSIN,0.00,0.00,200.00,0.00,0.00,225.00,2723655450,CROWN CASTLE,09/06/2019
2988559784,10/01/2023,12/31/2023,25760,GERALD,,GARCIA,0.00,75.00,0.00,0.00,75.00,75.00,2821171951,CLAUDIA ESPARZA,01/18/2024
1943452550,01/01/2021,03/31/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,300.00,0.00,300.00,2446686055,DANIEL BRESLIN,01/11/2022
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,1252049633,DALE STRAUSS C/O WESTERN AVE PARTNERS LLC,07/20/2017
1346436771,01/01/2017,03/31/2017,16181,JEREMY,,FLYNN,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/19/2017
1626893291,04/01/2023,06/30/2023,9082,JOSEPH,E,PILEWSKI,0.00,133.00,0.00,0.00,133.00,133.00,2088074330,BROADWAY CLIFTON PROPERTY LLC,07/18/2023
3029639485,01/01/2014,03/31/2014,4224,BARBARA,Y.,ROBERTS,0.00,0.00,80.00,0.00,0.00,80.00,4117277579,"XEROX BUSINESS SERVICES, LLC",04/07/2014
3752903966,07/01/2019,09/30/2019,9082,JOSEPH,E,PILEWSKI,0.00,155.83,0.00,0.00,155.83,155.83,3801955833,LIUNA CHICAGOLAND LABORERS' DISTRICT COUNCIL TRAINING AND APPRENTICE FUND,11/01/2019
2574626585,10/01/2017,12/31/2017,16021,ZACK,,KARTAK,0.00,0.00,104.52,0.00,0.00,104.52,615118324,TARGET CORPORATION,01/18/2018
3914084027,10/01/2023,12/31/2023,25760,GERALD,,GARCIA,0.00,16.50,0.00,0.00,16.50,16.50,1377070182,FOXFORD CONSTRUCTION LLC,01/18/2024
3333705889,07/01/2014,09/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,152.76,2036916611,MCHUGH DEVELOPMENT & CONSTRUCTION,10/07/2014
1414151011,01/01/2021,03/31/2021,13202,TYLER,,MANIC,25.00,0.00,0.00,818.09,0.00,888.29,3319332040,"TRI HOMES TODAY, LLC",01/11/2022
4004355907,04/01/2015,06/30/2015,4825,JEFFREY,,SCRUGGS,0.00,0.00,3792.00,0.00,0.00,3792.00,1588753313,"GOLDMAN, SACHS & CO",07/22/2015
4199058422,07/01/2014,09/30/2014,10821,JAMES,R,WATSON,0.00,0.00,6000.00,0.00,0.00,6000.00,2781429364,AMERICAN PETROLEUM INSTITUTE,10/17/2014
1965102601,04/01/2015,06/30/2015,4330,MARINA,Y,FAZ-HUPPERT,0.00,0.00,100.00,0.00,0.00,100.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,07/07/2015
3965226255,01/01/2014,03/31/2014,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,75.00,712085988,FLETCHER LOFTS LLC,04/16/2014
565521576,10/01/2018,12/31/2018,4825,JEFFREY,,SCRUGGS,0.00,0.00,1266.99,0.00,0.00,1266.99,3822216899,GOLDMAN SACHS & CO. LLC,01/17/2019
4071235240,04/01/2018,06/30/2018,16181,JEREMY,,FLYNN,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/10/2018
3970950586,01/01/2014,03/31/2014,4035,RICHARD,E,KOLMAN,0.00,0.00,470.00,0.00,0.00,470.00,1083337522,US BANK MUNICIPAL SECURITIES GROUP,04/14/2014
2243976198,10/01/2021,12/31/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,31.56,1277077257,215 NORTH GREEN LLC,01/11/2022
3659497460,01/01/2015,03/31/2015,3836,JOHN,A,DOERRER,0.00,105.00,0.00,0.00,105.00,105.00,2286418664,MCDONALD'S CORPORATION,12/15/2015
2004534096,01/01/2017,03/31/2017,16801,YUHONG,A,ZHANG,0.00,0.00,1115.00,0.00,0.00,1115.00,2148425495,AMERICAN AIRLINES,04/20/2017
369295462,01/01/2014,03/31/2014,4111,CHRISTOPHER,S,COLWELL,0.00,0.00,156.47,0.00,0.00,156.47,1494790187,USI INSURANCE SERVICES CORP,04/10/2014
1022001704,04/01/2015,06/30/2015,6621,CATHERINE,A,O'MALLEY,0.00,0.00,1.84,0.00,0.00,1.84,2292850241,ROSECRANCE HEALTH NETWORK,07/18/2015
1301979268,01/01/2017,03/31/2017,15261,FRANK,C,BOSCO,0.00,0.00,344.00,0.00,0.00,344.00,1570551163,THERMO FISHER SCIENTIFIC,04/20/2017
4039031214,01/01/2021,03/31/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,43.79,2990928092,"NY II, LLC",01/11/2022
2106775993,07/01/2017,09/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,4216552982,SEMCO - 3358 LLC C/O SCOTT WEIS,10/20/2017
2940521312,01/01/2019,03/31/2019,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,5334.50,1696101662,"ALLOY PROPERTY COMPANY, LLC",04/15/2019
4063915289,04/01/2016,06/30/2016,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,300.00,0.00,300.00,2748181048,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO,06/30/2016
1250030173,07/01/2015,09/30/2015,7003,KEN,,DUNKIN,0.00,200.00,500.00,0.00,200.00,700.00,3709197333,SR HAC,10/22/2015
4150102695,10/01/2018,12/31/2018,15261,FRANK,C,BOSCO,0.00,0.00,803.27,0.00,0.00,803.27,1570551163,THERMO FISHER SCIENTIFIC,01/31/2019
468427152,10/01/2021,12/31/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,10.21,97238563,"FLORIDA FRUIT JUICES, INC.",01/11/2022
770862814,04/01/2017,06/30/2017,4001,BERNARD,,PARISOT,0.00,0.00,354.40,0.00,0.00,354.40,747874113,"JCDECAUX NORTH AMERICA, INC.",07/18/2017
403890343,04/01/2021,06/30/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,261.43,2103039084,BENEDICTINE SISTERS OF CHICAGO,01/11/2022
2015830044,04/01/2023,06/30/2023,27642,STUART,J,ZADRA,0.00,350.00,0.00,0.00,350.00,350.00,638477402,"LANDMARK VI, LLC AND ITS AFFILIATES",07/19/2023
1014582830,04/01/2023,06/30/2023,4082,THOMAS,E,LIVINGSTON,0.00,0.00,250.00,0.00,0.00,250.00,129262074,CSX CORPORATION,07/19/2023
4023873537,04/01/2023,06/30/2023,24221,KELLY,,EICKENHORST,0.00,0.00,427.00,0.00,0.00,427.00,2992711528,AMERICAN AIRLINES,07/19/2023
1131008285,10/01/2018,12/31/2018,17221,PHILIP,I,PRADA,0.00,0.00,50.00,0.00,0.00,50.00,2613058730,"ALERT FIVE PRODUCTIONS, LLC",01/20/2019
862839747,01/01/2015,03/31/2015,3736,CLINTON,P,HANSEN,0.00,0.00,0.00,0.00,0.00,75.00,2861531844,WIMPCO INC,04/16/2015
2407784843,10/01/2016,12/31/2016,3836,JOHN,A,DOERRER,0.00,296.00,0.00,0.00,296.00,296.00,2336378373,CHICAGO RETAIL MERCHANTS ASSOC.,01/04/2017
1249915168,07/01/2014,09/30/2014,4228,NEAL,H,ATTERMANN,0.00,0.00,306.80,0.00,0.00,306.80,344985367,CITIGROUP GLOBAL MARKETS INC.,10/14/2014
894531489,01/01/2016,03/31/2016,3825,MIGUEL,A,SANTIAGO,0.00,0.00,0.00,0.00,0.00,1000.00,725116293,ALTRIA CLIENT SERVIES INC.,04/08/2016
1585542531,04/01/2014,06/30/2014,9082,JOSEPH,E,PILEWSKI,0.00,0.00,89.00,0.00,0.00,262.00,1349127361,LORETTO HOSPITAL,07/11/2014
890541168,04/01/2019,06/30/2019,9082,JOSEPH,E,PILEWSKI,0.00,0.00,13.92,0.00,0.00,13.92,1349127361,LORETTO HOSPITAL,11/01/2019
2872943285,04/01/2023,06/30/2023,25127,JANE,,CHARNEY,0.00,0.00,100.00,0.00,0.00,200.00,4215077210,JEWISH UNITED FUND,07/19/2023
1516928986,01/01/2024,03/31/2024,27642,STUART,J,ZADRA,0.00,350.00,0.00,0.00,350.00,350.00,315622653,"LANDMARK CHICAGO INTERESTS, LLC AND ITS AFFILIATES",04/15/2024
4221620047,10/01/2021,12/31/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,98.00,3892475934,HONORE PROPERTIES LLC,01/11/2022
1639676629,01/01/2015,03/31/2015,11521,PETER,,GOELZ,0.00,0.00,605.20,0.00,0.00,605.20,826774815,AMERICAN EXPRESS,07/08/2015
1943452550,01/01/2021,03/31/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,300.00,0.00,300.00,920038298,5805 ARCHER LLC,01/11/2022
79648446,10/01/2015,12/31/2015,4180,ROBERT,L,GAMRATH,500.00,0.00,0.00,0.00,0.00,538.31,8694040,"SF CH I, LLC",01/22/2016
2232053278,01/01/2017,03/31/2017,15425,RUSHDA,,MUSTAFA,0.00,0.00,0.00,0.00,0.00,200.00,1266048098,"STIFEL, NICOLAUS & COMPANY, INCORPORATED",04/11/2017
2617925897,10/01/2014,12/31/2014,3752,MITCHELL,A,CARRELL,0.00,0.00,70.00,0.00,0.00,120.00,1666535431,"OPTIMA CENTER CHICAGO II, LLC",01/23/2015
2136244134,10/01/2018,12/31/2018,22221,LUIS,A.,ANDRADE,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,01/17/2019
3176689971,01/01/2019,03/31/2019,22221,LUIS,A.,ANDRADE,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,03/29/2019
832198185,04/01/2017,06/30/2017,17005,RAYMOND,,TATUM,0.00,0.00,0.00,1655.50,0.00,1655.50,979010550,OLD TOWN TRIANGLE ASSOCIATION,01/16/2018
1034980156,04/01/2018,06/30/2018,21343,EDWARD,,SKYLER,0.00,24.00,486.39,0.00,24.00,510.39,2429432307,CITI,07/20/2018
3218301072,07/01/2014,09/30/2014,4154,DENNIS,A,O'SULLIVAN,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,10/14/2014
894079454,01/01/2019,03/31/2019,11701,MICHAEL,,SYNOWIECKI,0.00,75.00,0.00,0.00,75.00,75.00,1537371615,CROWN CASTLE NG CENTRAL LLC,12/12/2019
2647990413,07/01/2019,09/30/2019,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/14/2019
2095989479,04/01/2017,06/30/2017,17063,CHARLOTTE,H,TEKLITZ,0.00,0.00,653.00,0.00,0.00,653.00,2148425495,AMERICAN AIRLINES,07/12/2017
3303360578,07/01/2015,09/30/2015,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,277.50,3542676253,MCZ DEVELOPMENT,10/19/2015
3965226255,01/01/2014,03/31/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,4073882865,IMPERIAL REALTY CO.,07/31/2014
3252454148,04/01/2017,06/30/2017,18001,ALAN,,LEV,0.00,0.00,50.00,0.00,0.00,50.00,1592655734,"BELGRAVIA GROUP, LTD.",06/30/2017
2725879478,07/01/2023,09/30/2023,25138,JORDAN,,POWELL,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/17/2023
206497008,07/01/2017,09/30/2017,3836,JOHN,A,DOERRER,0.00,254.00,0.00,0.00,254.00,254.00,2336378373,CHICAGO RETAIL MERCHANTS ASSOC.,10/04/2017
4126654666,10/01/2018,12/31/2018,8961,GLEN,,GRIMM,0.00,0.00,0.00,0.00,0.00,19.67,1656644392,"EXELON GENERATION COMPANY, LLC",01/17/2019
1593749736,07/01/2015,09/30/2015,10582,BRADLEY,M,ADER,0.00,35.34,0.00,0.00,35.34,35.34,3341761511,PANCAL PULASKI LLC,10/12/2015
189473075,10/01/2017,12/31/2017,3836,JOHN,A,DOERRER,0.00,254.00,0.00,0.00,254.00,254.00,2336378373,CHICAGO RETAIL MERCHANTS ASSOC.,01/04/2018
2986232854,04/01/2023,06/30/2023,5127,PAT,,DOERR,50.00,225.00,200.00,75.00,225.00,750.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,07/20/2023
2829121756,10/01/2019,12/31/2019,3992,VIRGINIA,,PACE,0.00,0.00,0.00,0.00,0.00,200.00,2139261249,ELDERLY HOUSING DEVELOPMENT & OPERATIONS CORPORATION,01/03/2020
199678065,10/01/2018,12/31/2018,4082,THOMAS,E,LIVINGSTON,0.00,20000.00,0.00,0.00,20000.00,20000.00,3994750450,CSX CORPORATION,01/18/2019
3644661595,04/01/2018,06/30/2018,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,200.00,1418514804,OUR REVIVAL LLC,07/17/2018
1707605216,01/01/2019,03/31/2019,6082,ELIZABETH,,KREGOR,30.29,40.00,0.00,25.00,40.00,95.29,3938899747,INSTITUTE FOR JUSTICE,04/17/2019
502829475,07/01/2023,09/30/2023,3975,CABRAY,,HAINES,0.00,0.00,50.00,0.00,0.00,50.00,348264974,MORGAN STANLEY  & CO. LLC,10/17/2023
491436410,01/01/2024,03/31/2024,3996,DONOVAN,W,PEPPER,5000.00,0.00,100.00,0.00,0.00,5200.00,1137261277,WALGREEN CO.,04/15/2024
3965226255,01/01/2014,03/31/2014,3736,CLINTON,P,HANSEN,0.00,0.00,0.00,0.00,0.00,75.00,2861531844,WIMPCO INC,04/16/2014
1325494946,10/01/2021,12/31/2021,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,01/11/2022
2765814487,07/01/2014,09/30/2014,8961,GLEN,,GRIMM,0.00,0.00,69.20,0.00,0.00,69.20,170555894,EXELON GENERATION - CONSTELLATION ENERGY,10/09/2014
3574259617,01/01/2014,03/31/2014,4096,LAWRENCE,F,PUSATERI,0.00,0.00,0.00,0.00,0.00,35.00,764683378,TURNSTONE DEVELOPMENT CORPORATION,01/15/2015
1936101547,07/01/2021,09/30/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,156.22,0.00,156.22,1871463506,AGAR HOLDINGS LLC -- 2243 W. 23RD SERIES,01/11/2022
2168112671,07/01/2014,09/30/2014,3836,JOHN,A,DOERRER,0.00,408.00,0.00,0.00,408.00,408.00,2336378373,CHICAGO RETAIL MERCHANTS ASSOC.,10/08/2014
540093531,04/01/2015,06/30/2015,12521,BENJAMIN,,JACKSON,0.00,0.00,0.00,0.00,0.00,0.50,1980668851,ILLINOIS BANKERS ASSOCIATION,07/01/2015
3660687215,10/01/2021,12/31/2021,23741,CARMEN,,ROSSI,10000.00,750.00,500.00,0.00,750.00,12750.00,390198696,2017 MENDALL BAKER LLC,01/11/2022
3468733215,04/01/2023,06/30/2023,25500,AMY,,MASTERS,0.00,0.00,50.00,0.00,0.00,50.00,2052982223,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO (BOMA/CHICAGO),07/20/2023
467922109,10/01/2016,12/31/2016,13761,MICHAEL,,AXELROD,0.00,0.00,200.00,0.00,0.00,200.00,1310630957,HOK,12/19/2016
3414322906,01/01/2018,03/31/2018,3992,VIRGINIA,,PACE,0.00,0.00,0.00,0.00,0.00,250.00,2566166249,MR PROPERTIES LLC,07/12/2018
1813085019,10/01/2018,12/31/2018,16801,YUHONG,A,ZHANG,0.00,0.00,517.90,0.00,0.00,517.90,3255146644,AMERICAN AIRLINES,01/15/2019
2212325927,01/01/2015,03/31/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,7.85,2478535042,"DRAPER & KRAMER, INC",12/10/2015
2333640242,10/01/2023,12/31/2023,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,187.50,2039608314,CIRCESTEEM,01/18/2024
2018461837,01/01/2014,03/31/2014,9342,DAVE,,SEVERSON,0.00,0.00,250.08,0.00,0.00,250.08,4066986617,"KOCH COMPANIES PUBLIC SECTOR, LLC AND AFFILIATES",04/10/2014
4259533564,01/01/2019,03/31/2019,16801,YUHONG,A,ZHANG,0.00,0.00,616.99,0.00,0.00,616.99,2148425495,AMERICAN AIRLINES,04/16/2019
1328192738,04/01/2015,06/30/2015,4333,CLINT,V,BROWN,0.00,120.00,0.00,0.00,120.00,120.00,1649744828,LOCAL 881UNITED FOOD AND COMMERCIAL WORKERS,07/14/2015
1516928986,01/01/2024,03/31/2024,24763,LYNNETTE,,CRANDALL,0.00,350.00,0.00,0.00,350.00,350.00,315622653,"LANDMARK CHICAGO INTERESTS, LLC AND ITS AFFILIATES",04/15/2024
409278382,01/01/2016,03/31/2016,4228,NEAL,H,ATTERMANN,0.00,0.00,317.24,0.00,0.00,317.24,344985367,CITIGROUP GLOBAL MARKETS INC.,04/18/2016
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,3535127666,BNS PROPERTIES LLC C/O SHAWN KOHLI,07/20/2017
1604847824,10/01/2016,12/31/2016,3752,MITCHELL,A,CARRELL,0.00,0.00,0.00,0.00,0.00,15.00,3651219761,ARDAGH GROUP,01/13/2017
2937385053,07/01/2017,09/30/2017,19341,JIM,,ROBINSON,0.00,0.00,27.00,0.00,0.00,27.00,3400105912,"ASTELLAS PHARMA US, INC.",10/11/2017
1901139612,10/01/2021,12/31/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,119.18,4151769559,OHS PROPERTIES LP,01/11/2022
1076857783,04/01/2021,06/30/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,40.66,3892475934,HONORE PROPERTIES LLC,01/11/2022
78380168,07/01/2017,09/30/2017,12901,HOLLY,,COOPER,0.00,0.00,854.93,0.00,0.00,854.93,1415910890,CONDUENT INCORPORATED,10/20/2017
3083898182,07/01/2021,09/30/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,129.10,0.00,129.10,1714580523,SALVADOR AND MARGARITE LEONAS,01/11/2022
3608441913,01/01/2015,03/31/2015,9342,DAVE,,SEVERSON,0.00,0.00,1519.65,0.00,0.00,1519.65,4066986617,"KOCH COMPANIES PUBLIC SECTOR, LLC AND AFFILIATES",04/10/2015
3811264478,04/01/2017,06/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,3380367361,SMW HOLDINGS LLC C/O SCOTT WALTENBURG,07/20/2017
3611504046,10/01/2018,12/31/2018,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,50.00,0.00,50.00,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),01/02/2019
302548562,01/01/2015,03/31/2015,5127,PAT,,DOERR,100.00,0.00,0.00,0.00,0.00,235.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,04/20/2015
521607099,07/01/2021,09/30/2021,13202,TYLER,,MANIC,0.00,0.00,0.00,111.26,0.00,111.26,3192097349,LAGO DULCE LLC,01/11/2022
1611926255,07/01/2023,09/30/2023,20566,COLLIN,,TEAGUE,0.00,0.00,1106.67,0.00,0.00,1106.67,2044198427,MORGAN STANLEY & CO. LLC,10/17/2023
